Date,Medicine_ID,Medicine_Name,Category,Quantity_Sold,Price,Total_Amount,Day_of_Week,Is_Weekend,Month,Season,Year,Week_of_Year
2024-09-29,6616,Nexsart 40 Tablet,Cardiovascular,12,317.75,3813.0,Sunday,True,9,Monsoon,2024,39
2024-09-29,10075,Tenolol 50 Tablet,Analgesic,23,228.19,5248.37,Sunday,True,9,Monsoon,2024,39
2024-09-29,457,Acnesol 1% solution,Antibiotic,21,137.55,2888.55,Sunday,True,9,Monsoon,2024,39
2024-09-29,10415,Tretiva 40 Capsule,Other,14,467.88,6550.32,Sunday,True,9,Monsoon,2024,39
2024-09-29,11395,Xevor 5mg Tablet,Antihistamine,30,489.09,14672.7,Sunday,True,9,Monsoon,2024,39
2024-09-29,5492,Matiz SR Capsule,Other,20,265.06,5301.2,Sunday,True,9,Monsoon,2024,39
2024-09-29,8602,Rumalef 10 Tablet,Anti-inflammatory,5,326.38,1631.9,Sunday,True,9,Monsoon,2024,39
2024-09-29,708,Alenix 5 Tablet,Antihistamine,37,268.59,9937.83,Sunday,True,9,Monsoon,2024,39
2024-09-29,1025,Alz Plus  Tablet,Antipyretic,15,418.65,6279.75,Sunday,True,9,Monsoon,2024,39
2024-09-29,10661,Triexer 1 Kit,Antidiabetic,10,366.2,3662.0,Sunday,True,9,Monsoon,2024,39
2024-09-29,9910,Triplent 10mg Tablet,Analgesic,14,486.07,6804.98,Sunday,True,9,Monsoon,2024,39
2024-09-30,4392,Lobate GN Skin Cream,Antibiotic,46,456.97,21020.62,Monday,False,9,Monsoon,2024,40
2024-09-30,5439,Mext 7.5 F Combipack,Anti-inflammatory,8,469.14,3753.12,Monday,False,9,Monsoon,2024,40
2024-09-30,7471,Pregabid MNT Tablet,Analgesic,14,26.34,368.76,Monday,False,9,Monsoon,2024,40
2024-09-30,330,Aprezo 10 Tablet,Dermatological,7,155.24,1086.68,Monday,False,9,Monsoon,2024,40
2024-09-30,3535,Hydroeyes HS Eye Drop,Ophthalmic,16,188.42,3014.72,Monday,False,9,Monsoon,2024,40
2024-09-30,1762,Eyemist Eye Drop,Ophthalmic,22,345.8,7607.6,Monday,False,9,Monsoon,2024,40
2024-09-30,4006,Jotair L Tablet,Antipyretic,15,346.85,5202.75,Monday,False,9,Monsoon,2024,40
2024-09-30,8588,Rotasiil Oral Vaccine,Gastrointestinal,14,282.12,3949.68,Monday,False,9,Monsoon,2024,40
2024-09-30,2802,Gutclear Syrup,Gastrointestinal,15,498.91,7483.65,Monday,False,9,Monsoon,2024,40
2024-09-30,5007,Lioresal 25 Tablet,Other,28,263.87,7388.36,Monday,False,9,Monsoon,2024,40
2024-09-30,11474,Zyrtec Syrup,Antihistamine,37,383.21,14178.77,Monday,False,9,Monsoon,2024,40
2024-09-30,10250,Tromide Plus Eye Drop,Ophthalmic,35,413.74,14480.9,Monday,False,9,Monsoon,2024,40
2024-09-30,9534,SGK Cream,Antibiotic,33,337.24,11128.92,Monday,False,9,Monsoon,2024,40
2024-09-30,4461,Lazine M Tablet,Antipyretic,22,133.34,2933.48,Monday,False,9,Monsoon,2024,40
2024-09-30,101,Azeflo Nasal Spray,Other,10,80.34,803.4,Monday,False,9,Monsoon,2024,40
2024-09-30,4581,Lipicure-TG Tablet,Cardiovascular,15,395.13,5926.95,Monday,False,9,Monsoon,2024,40
2024-09-30,7940,Pilzban Cream,Antibiotic,17,354.7,6029.9,Monday,False,9,Monsoon,2024,40
2024-09-30,6417,Nimodol 100mg Tablet,Analgesic,5,237.82,1189.1,Monday,False,9,Monsoon,2024,40
2024-09-30,3847,Itrafix 100 Capsule,Antibiotic,23,42.06,967.38,Monday,False,9,Monsoon,2024,40
2024-09-30,6372,Nicoglow 250mg Tablet,Supplement,7,74.19,519.33,Monday,False,9,Monsoon,2024,40
2024-09-30,2418,Flacort 6mg Tablet,Anti-inflammatory,2,392.62,785.24,Monday,False,9,Monsoon,2024,40
2024-09-30,708,Alenix 5 Tablet,Antihistamine,41,268.59,11012.19,Monday,False,9,Monsoon,2024,40
2024-09-30,2301,Esolyst-D Capsule SR,Respiratory,32,435.04,13921.28,Monday,False,9,Monsoon,2024,40
2024-09-30,5277,Mefkind Forte Suspension,Analgesic,12,248.86,2986.32,Monday,False,9,Monsoon,2024,40
2024-09-30,1510,D Cort 40mg Injection,Anti-inflammatory,24,186.73,4481.52,Monday,False,9,Monsoon,2024,40
2024-09-30,11487,Zeptol CR 200 Tablet,Analgesic,16,166.75,2668.0,Monday,False,9,Monsoon,2024,40
2024-09-30,4924,Lycomerve Capsule,Supplement,21,35.96,755.16,Monday,False,9,Monsoon,2024,40
2024-09-30,5745,Metadoze-IPR 500 Tablet SR,Antidiabetic,10,344.94,3449.4,Monday,False,9,Monsoon,2024,40
2024-09-30,4971,Levotiz-M Tablet,Antipyretic,41,236.2,9684.2,Monday,False,9,Monsoon,2024,40
2024-09-30,1140,Arthocerin-DG Tablet,Anti-inflammatory,22,360.7,7935.4,Monday,False,9,Monsoon,2024,40
2024-09-30,6873,Odimont-AL Tablet,Respiratory,31,308.81,9573.11,Monday,False,9,Monsoon,2024,40
2024-09-30,9500,Supiroban 2% Ointment,Antibiotic,27,30.56,825.12,Monday,False,9,Monsoon,2024,40
2024-09-30,9138,Salbair 50mcg Transhaler,Respiratory,49,187.25,9175.25,Monday,False,9,Monsoon,2024,40
2024-09-30,3490,HH Salic Lotion,Dermatological,26,349.27,9081.02,Monday,False,9,Monsoon,2024,40
2024-09-30,185,Almox 250 Capsule,Antibiotic,27,8.63,233.01,Monday,False,9,Monsoon,2024,40
2024-09-30,6139,Nurokind-Gold Injection,Supplement,20,460.72,9214.4,Monday,False,9,Monsoon,2024,40
2024-09-30,11505,Zoster Cream,Other,8,336.75,2694.0,Monday,False,9,Monsoon,2024,40
2024-10-01,4097,Kneejoint Care Tablet,Anti-inflammatory,15,127.05,1905.75,Tuesday,False,10,Spring,2024,40
2024-10-01,7637,Pentate 40 Tablet,Respiratory,19,159.29,3026.51,Tuesday,False,10,Spring,2024,40
2024-10-01,2740,Glycomet-GP 1 Tablet PR,Antidiabetic,5,46.46,232.3,Tuesday,False,10,Spring,2024,40
2024-10-01,4086,Kelfer 500 Capsule,Supplement,25,94.64,2366.0,Tuesday,False,10,Spring,2024,40
2024-10-01,1776,Epidosin Injection,Analgesic,7,279.54,1956.78,Tuesday,False,10,Spring,2024,40
2024-10-01,8131,Q-Car Forte  Tablet,Supplement,8,483.96,3871.68,Tuesday,False,10,Spring,2024,40
2024-10-01,4065,KLM-D3 Nano Drops,Supplement,26,62.31,1620.06,Tuesday,False,10,Spring,2024,40
2024-10-01,7649,Piclin Tablet,Gastrointestinal,25,262.89,6572.25,Tuesday,False,10,Spring,2024,40
2024-10-01,4800,Lozivate-MF Ointment,Dermatological,22,333.57,7338.54,Tuesday,False,10,Spring,2024,40
2024-10-01,1561,Desirox 250mg Tablet,Supplement,32,369.12,11811.84,Tuesday,False,10,Spring,2024,40
2024-10-01,3244,Glitaray M 2mg/500mg Tablet,Antidiabetic,11,387.71,4264.81,Tuesday,False,10,Spring,2024,40
2024-10-01,2416,Formonide 400 Respicaps,Other,27,250.01,6750.27,Tuesday,False,10,Spring,2024,40
2024-10-01,2392,Eticort 30 Tablet,Anti-inflammatory,16,377.74,6043.84,Tuesday,False,10,Spring,2024,40
2024-10-01,9185,Storfib 145 Tablet,Cardiovascular,11,393.4,4327.4,Tuesday,False,10,Spring,2024,40
2024-10-01,2612,F Next Dusting Powder,Antibiotic,3,258.52,775.56,Tuesday,False,10,Spring,2024,40
2024-10-01,3369,Hylosoft Eye Drop,Ophthalmic,25,222.72,5568.0,Tuesday,False,10,Spring,2024,40
2024-10-01,8588,Rotasiil Oral Vaccine,Gastrointestinal,8,282.12,2256.96,Tuesday,False,10,Spring,2024,40
2024-10-01,6247,Nexpro RD 20 Capsule SR,Respiratory,15,203.84,3057.6,Tuesday,False,10,Spring,2024,40
2024-10-01,1521,Defcort 18 Tablet,Anti-inflammatory,8,46.62,372.96,Tuesday,False,10,Spring,2024,40
2024-10-01,10794,Ultravex S3 Ointment,Dermatological,19,456.64,8676.16,Tuesday,False,10,Spring,2024,40
2024-10-01,2285,Evoxil-HP Kit,Gastrointestinal,35,58.22,2037.7,Tuesday,False,10,Spring,2024,40
2024-10-01,8204,Refresh Liquigel Eye Drop,Ophthalmic,19,285.66,5427.54,Tuesday,False,10,Spring,2024,40
2024-10-01,4538,Lotefast Ophthalmic Suspension,Ophthalmic,12,394.6,4735.2,Tuesday,False,10,Spring,2024,40
2024-10-01,945,Argifizz 1500mg Tablet,Supplement,17,28.42,483.14,Tuesday,False,10,Spring,2024,40
2024-10-01,10580,Tigatel-CH 80mg/12.5mg Tablet,Cardiovascular,27,252.49,6817.23,Tuesday,False,10,Spring,2024,40
2024-10-01,1983,Etosaid 90 Tablet,Analgesic,7,19.0,133.0,Tuesday,False,10,Spring,2024,40
2024-10-01,620,Alerfix Tablet,Antihistamine,19,198.36,3768.84,Tuesday,False,10,Spring,2024,40
2024-10-01,4893,Lactigol Granules,Gastrointestinal,9,226.83,2041.47,Tuesday,False,10,Spring,2024,40
2024-10-01,5746,Momtas Cream,Dermatological,22,451.0,9922.0,Tuesday,False,10,Spring,2024,40
2024-10-02,10415,Tretiva 40 Capsule,Other,11,467.88,5146.68,Wednesday,False,10,Spring,2024,40
2024-10-02,237,Aquim PF Eye Drop,Ophthalmic,11,104.28,1147.08,Wednesday,False,10,Spring,2024,40
2024-10-02,8482,Romilast 10mg Tablet,Respiratory,7,157.64,1103.48,Wednesday,False,10,Spring,2024,40
2024-10-02,3851,Iladac L Capsule PR,Gastrointestinal,32,195.57,6258.24,Wednesday,False,10,Spring,2024,40
2024-10-02,7777,Patadin Tablet,Antihistamine,32,197.1,6307.2,Wednesday,False,10,Spring,2024,40
2024-10-02,6000,Mataret Cream,Dermatological,10,54.14,541.4,Wednesday,False,10,Spring,2024,40
2024-10-02,9324,Spafast D 2mg/37.5mg Injection,Analgesic,23,394.73,9078.79,Wednesday,False,10,Spring,2024,40
2024-10-02,6019,Muscobon Tablet,Supplement,21,441.77,9277.17,Wednesday,False,10,Spring,2024,40
2024-10-02,6619,Natrilam 10 Tablet SR,Cardiovascular,22,105.9,2329.8,Wednesday,False,10,Spring,2024,40
2024-10-02,1175,Brozeet-LS Syrup,Respiratory,9,416.91,3752.19,Wednesday,False,10,Spring,2024,40
2024-10-02,7393,Pyridium 200 Tablet,Analgesic,25,68.89,1722.25,Wednesday,False,10,Spring,2024,40
2024-10-02,4461,Lazine M Tablet,Antipyretic,18,133.34,2400.12,Wednesday,False,10,Spring,2024,40
2024-10-02,10858,Vitcofol-C Combipack Injection,Supplement,16,214.93,3438.88,Wednesday,False,10,Spring,2024,40
2024-10-02,3075,Genericart Nifedipine 20mg Tablet SR,Analgesic,19,232.36,4414.84,Wednesday,False,10,Spring,2024,40
2024-10-02,2475,Flavedon 20 Tablet,Analgesic,1,463.87,463.87,Wednesday,False,10,Spring,2024,40
2024-10-02,3228,Glaritus 100IU/ml Injection,Antidiabetic,30,248.68,7460.4,Wednesday,False,10,Spring,2024,40
2024-10-02,6754,Nebipil-H Tablet,Cardiovascular,24,392.13,9411.12,Wednesday,False,10,Spring,2024,40
2024-10-02,3004,Glychek-M Forte Tablet,Antidiabetic,31,126.1,3909.1,Wednesday,False,10,Spring,2024,40
2024-10-02,9101,Sucral Cream,Gastrointestinal,9,32.16,289.44,Wednesday,False,10,Spring,2024,40
2024-10-02,1225,Bilanix Tablet,Antihistamine,39,204.73,7984.47,Wednesday,False,10,Spring,2024,40
2024-10-02,872,Alpicno 5mg/5ml Syrup,Gastrointestinal,22,149.38,3286.36,Wednesday,False,10,Spring,2024,40
2024-10-02,11387,X-Mont LC Tablet,Antipyretic,6,426.3,2557.8,Wednesday,False,10,Spring,2024,40
2024-10-02,4801,Laveta 10 Tablet DT,Antihistamine,39,414.53,16166.67,Wednesday,False,10,Spring,2024,40
2024-10-02,2185,Embeta XR 100 Tablet,Analgesic,6,72.87,437.22,Wednesday,False,10,Spring,2024,40
2024-10-02,6182,Neosporin H Ear Drop,Antibiotic,5,487.68,2438.4,Wednesday,False,10,Spring,2024,40
2024-10-02,9999,Telma-AM H 80 Tablet,Cardiovascular,19,31.29,594.51,Wednesday,False,10,Spring,2024,40
2024-10-02,1075,Anort 30 Tablet,Anti-inflammatory,23,430.78,9907.94,Wednesday,False,10,Spring,2024,40
2024-10-03,2849,Gaspaz DS Capsule,Respiratory,8,465.14,3721.12,Thursday,False,10,Spring,2024,40
2024-10-03,2282,Ethislone 16mg Tablet,Antihistamine,38,414.44,15748.72,Thursday,False,10,Spring,2024,40
2024-10-03,1569,Dersol 24% Ointment,Other,12,341.39,4096.68,Thursday,False,10,Spring,2024,40
2024-10-03,9877,Tricort Tablet,Anti-inflammatory,11,309.14,3400.54,Thursday,False,10,Spring,2024,40
2024-10-03,1630,Drez 10% Solution,Antibiotic,17,162.37,2760.29,Thursday,False,10,Spring,2024,40
2024-10-03,607,Amlodac-D Tablet SR,Cardiovascular,17,250.6,4260.2,Thursday,False,10,Spring,2024,40
2024-10-03,11374,Xoclave 375 Tablet,Antibiotic,20,400.29,8005.8,Thursday,False,10,Spring,2024,40
2024-10-03,4581,Lipicure-TG Tablet,Cardiovascular,11,395.13,4346.43,Thursday,False,10,Spring,2024,40
2024-10-03,8041,Pop DSR Capsule,Respiratory,16,425.31,6804.96,Thursday,False,10,Spring,2024,40
2024-10-03,11063,VitBuz Softgel Capsule,Supplement,16,236.31,3780.96,Thursday,False,10,Spring,2024,40
2024-10-03,5966,Modlip-AM Tablet,Cardiovascular,13,222.93,2898.09,Thursday,False,10,Spring,2024,40
2024-10-03,1850,Extralube Eye Drop,Ophthalmic,23,206.89,4758.47,Thursday,False,10,Spring,2024,40
2024-10-03,5288,Montek 10 Tablet,Respiratory,28,10.41,291.48,Thursday,False,10,Spring,2024,40
2024-10-03,8309,Rantac Mps Oral Suspension Elaichi Sugar Free,Gastrointestinal,29,302.24,8764.96,Thursday,False,10,Spring,2024,40
2024-10-03,10600,Telpres H 80 Tablet,Cardiovascular,13,187.99,2443.87,Thursday,False,10,Spring,2024,40
2024-10-03,1682,Decdan Next 6mg Tablet,Anti-inflammatory,10,54.12,541.2,Thursday,False,10,Spring,2024,40
2024-10-03,8190,Relent Plus Syrup,Respiratory,37,163.17,6037.29,Thursday,False,10,Spring,2024,40
2024-10-03,4347,Lefno 10 Tablet,Anti-inflammatory,8,408.2,3265.6,Thursday,False,10,Spring,2024,40
2024-10-03,7965,Pidotimune 400 Tablet,Respiratory,23,72.53,1668.19,Thursday,False,10,Spring,2024,40
2024-10-03,7746,Penidure LA 6 Injection,Antipyretic,6,331.69,1990.14,Thursday,False,10,Spring,2024,40
2024-10-03,9674,Tricaine Mps Gel Cardamom Sugar Free,Gastrointestinal,12,72.33,867.96,Thursday,False,10,Spring,2024,40
2024-10-03,9328,Sucral Kid Oral Suspension,Gastrointestinal,6,438.33,2629.98,Thursday,False,10,Spring,2024,40
2024-10-03,586,Alorti Tablet,Antihistamine,48,372.29,17869.92,Thursday,False,10,Spring,2024,40
2024-10-04,11235,Wysolone 20 Tablet DT,Antihistamine,50,341.78,17089.0,Friday,False,10,Spring,2024,40
2024-10-04,3659,Intaglip-M Tablet,Antidiabetic,22,131.73,2898.06,Friday,False,10,Spring,2024,40
2024-10-04,2464,Fabiflu 400 Tablet,Antiviral,26,429.7,11172.2,Friday,False,10,Spring,2024,40
2024-10-04,6694,Neuronox 100IU Injection,Other,29,18.38,533.02,Friday,False,10,Spring,2024,40
2024-10-04,11715,Zelgra 180 Tablet,Antihistamine,48,350.11,16805.28,Friday,False,10,Spring,2024,40
2024-10-04,1682,Decdan Next 6mg Tablet,Anti-inflammatory,27,54.12,1461.24,Friday,False,10,Spring,2024,40
2024-10-04,5890,Meganano Gel,Antibiotic,15,339.21,5088.15,Friday,False,10,Spring,2024,40
2024-10-04,6614,Novamox 125 DT Tablet,Antibiotic,20,121.31,2426.2,Friday,False,10,Spring,2024,40
2024-10-04,725,Amnurite  25 Tablet SR,Analgesic,24,181.32,4351.68,Friday,False,10,Spring,2024,40
2024-10-04,1079,Ancer LM Syrup,Antipyretic,21,167.74,3522.54,Friday,False,10,Spring,2024,40
2024-10-04,3559,Hycort 100mg Injection,Antihistamine,8,29.71,237.68,Friday,False,10,Spring,2024,40
2024-10-04,11310,Xyzal Syrup,Antihistamine,18,442.5,7965.0,Friday,False,10,Spring,2024,40
2024-10-04,3334,Gabrica Capsule SR,Analgesic,25,357.81,8945.25,Friday,False,10,Spring,2024,40
2024-10-04,7017,Ontears Gel Drops,Ophthalmic,21,303.52,6373.92,Friday,False,10,Spring,2024,40
2024-10-04,10841,Veloz 20 Tablet,Respiratory,10,112.31,1123.1,Friday,False,10,Spring,2024,40
2024-10-04,11581,Zerotuss-D Syrup,Respiratory,22,40.22,884.84,Friday,False,10,Spring,2024,40
2024-10-04,381,Addphos Granules,Supplement,22,303.02,6666.44,Friday,False,10,Spring,2024,40
2024-10-04,2185,Embeta XR 100 Tablet,Analgesic,24,72.87,1748.88,Friday,False,10,Spring,2024,40
2024-10-04,5435,Monocef 2gm Injection,Antibiotic,9,321.28,2891.52,Friday,False,10,Spring,2024,40
2024-10-04,346,Alcarex Eye Drop,Antihistamine,29,396.84,11508.36,Friday,False,10,Spring,2024,40
2024-10-04,9402,Synoflex Tablet,Anti-inflammatory,26,119.29,3101.54,Friday,False,10,Spring,2024,40
2024-10-04,321,Acrotac 25mg Capsule,Dermatological,11,496.71,5463.81,Friday,False,10,Spring,2024,40
2024-10-04,9186,Sustanon 100 Injection,Other,33,413.34,13640.22,Friday,False,10,Spring,2024,40
2024-10-04,3971,Jointace OD Tablet,Anti-inflammatory,13,326.82,4248.66,Friday,False,10,Spring,2024,40
2024-10-04,1510,D Cort 40mg Injection,Anti-inflammatory,24,186.73,4481.52,Friday,False,10,Spring,2024,40
2024-10-04,2865,Geminor M 2 Tablet PR,Antidiabetic,11,212.55,2338.05,Friday,False,10,Spring,2024,40
2024-10-04,4924,Lycomerve Capsule,Supplement,29,35.96,1042.84,Friday,False,10,Spring,2024,40
2024-10-04,11514,Zyrtec Tablet,Antihistamine,37,11.46,424.02,Friday,False,10,Spring,2024,40
2024-10-04,11219,Vactyph Vaccine,Antipyretic,25,5.54,138.5,Friday,False,10,Spring,2024,40
2024-10-04,5953,Minolast 10 Tablet,Antipyretic,10,174.67,1746.7,Friday,False,10,Spring,2024,40
2024-10-04,3119,Gabaxia 75 SR Tablet,Analgesic,30,326.77,9803.1,Friday,False,10,Spring,2024,40
2024-10-04,8636,Rem CC LM 5 mg/10 mg Tablet,Antipyretic,9,410.73,3696.57,Friday,False,10,Spring,2024,40
2024-10-04,7933,Powercort-S 6% Ointment,Dermatological,27,325.23,8781.21,Friday,False,10,Spring,2024,40
2024-10-04,708,Alenix 5 Tablet,Antihistamine,35,268.59,9400.65,Friday,False,10,Spring,2024,40
2024-10-04,9999,Telma-AM H 80 Tablet,Cardiovascular,18,31.29,563.22,Friday,False,10,Spring,2024,40
2024-10-04,9652,Telvas H 40/12.5 Tablet,Cardiovascular,10,198.53,1985.3,Friday,False,10,Spring,2024,40
2024-10-05,7116,Orthocort 12 Tablet,Anti-inflammatory,8,375.96,3007.68,Saturday,True,10,Spring,2024,40
2024-10-05,1428,Crocin Advance 500mg Tablet,Analgesic,15,185.53,2782.95,Saturday,True,10,Spring,2024,40
2024-10-05,2347,Etonow 120 Tablet,Analgesic,15,487.14,7307.1,Saturday,True,10,Spring,2024,40
2024-10-05,5618,Metocard XL 12.5 Tablet,Analgesic,19,402.98,7656.62,Saturday,True,10,Spring,2024,40
2024-10-05,27,Andre I-Kul Eye Drop,Antihistamine,3,396.83,1190.49,Saturday,True,10,Spring,2024,40
2024-10-05,4835,Lamez OD 50  Tablet SR,Other,11,334.28,3677.08,Saturday,True,10,Spring,2024,40
2024-10-05,11719,Zucator M 500 Tablet,Antidiabetic,12,268.25,3219.0,Saturday,True,10,Spring,2024,40
2024-10-05,2340,Eflo 0.1% Eye Ointment,Ophthalmic,22,167.13,3676.86,Saturday,True,10,Spring,2024,40
2024-10-05,617,Alcaft Eye Drop,Antihistamine,12,137.14,1645.68,Saturday,True,10,Spring,2024,40
2024-10-05,44,Aquasol A Capsule,Supplement,7,155.29,1087.03,Saturday,True,10,Spring,2024,40
2024-10-05,387,AZR Tablet,Anti-inflammatory,2,448.04,896.08,Saturday,True,10,Spring,2024,40
2024-10-05,11505,Zoster Cream,Other,3,336.75,1010.25,Saturday,True,10,Spring,2024,40
2024-10-05,1698,Duopil-HS 2/850 Tablet PR,Antidiabetic,10,104.42,1044.2,Saturday,True,10,Spring,2024,40
2024-10-05,523,Apetamin Syrup,Antihistamine,7,419.71,2937.97,Saturday,True,10,Spring,2024,40
2024-10-05,3076,Gluconorm-Z 80 Tablet,Antidiabetic,12,419.24,5030.88,Saturday,True,10,Spring,2024,40
2024-10-05,8890,Septran DS 800mg/160mg Tablet,Antibiotic,14,480.13,6721.82,Saturday,True,10,Spring,2024,40
2024-10-05,5007,Lioresal 25 Tablet,Other,23,263.87,6069.01,Saturday,True,10,Spring,2024,40
2024-10-05,2054,Eflo Eye Drop,Ophthalmic,22,273.38,6014.36,Saturday,True,10,Spring,2024,40
2024-10-05,11310,Xyzal Syrup,Antihistamine,15,442.5,6637.5,Saturday,True,10,Spring,2024,40
2024-10-05,6980,Olmetime-AM 20 Tablet,Cardiovascular,9,202.75,1824.75,Saturday,True,10,Spring,2024,40
2024-10-05,9534,SGK Cream,Antibiotic,18,337.24,6070.32,Saturday,True,10,Spring,2024,40
2024-10-05,3594,Halobet Cream,Dermatological,8,332.0,2656.0,Saturday,True,10,Spring,2024,40
2024-10-05,9999,Telma-AM H 80 Tablet,Cardiovascular,24,31.29,750.96,Saturday,True,10,Spring,2024,40
2024-10-05,1521,Defcort 18 Tablet,Anti-inflammatory,10,46.62,466.2,Saturday,True,10,Spring,2024,40
2024-10-05,3372,Hifenac Tablet,Analgesic,25,175.68,4392.0,Saturday,True,10,Spring,2024,40
2024-10-05,7231,Odicon- K Lotion,Antibiotic,7,231.68,1621.76,Saturday,True,10,Spring,2024,40
2024-10-05,1778,Enuff Capsule,Gastrointestinal,19,239.03,4541.57,Saturday,True,10,Spring,2024,40
2024-10-05,8190,Relent Plus Syrup,Respiratory,11,163.17,1794.87,Saturday,True,10,Spring,2024,40
2024-10-05,4473,Loratin 10mg Tablet,Antihistamine,6,258.76,1552.56,Saturday,True,10,Spring,2024,40
2024-10-06,1175,Brozeet-LS Syrup,Respiratory,8,416.91,3335.28,Sunday,True,10,Spring,2024,40
2024-10-06,4065,KLM-D3 Nano Drops,Supplement,16,62.31,996.96,Sunday,True,10,Spring,2024,40
2024-10-06,2748,Ganaton Total Capsule SR,Respiratory,19,244.93,4653.67,Sunday,True,10,Spring,2024,40
2024-10-06,11535,Zyncet Tablet,Antihistamine,10,499.82,4998.2,Sunday,True,10,Spring,2024,40
2024-10-06,6980,Olmetime-AM 20 Tablet,Cardiovascular,1,202.75,202.75,Sunday,True,10,Spring,2024,40
2024-10-06,3056,Gapitas-L Gel,Analgesic,10,425.93,4259.3,Sunday,True,10,Spring,2024,40
2024-10-06,9763,Telekast-L Kid Syrup,Antipyretic,23,218.54,5026.42,Sunday,True,10,Spring,2024,40
2024-10-06,9528,Soronil 0.005% Ointment,Dermatological,19,320.59,6091.21,Sunday,True,10,Spring,2024,40
2024-10-06,7676,P2i-D Capsule PR,Respiratory,20,146.65,2933.0,Sunday,True,10,Spring,2024,40
2024-10-06,3599,Halofast S Ointment,Dermatological,1,180.87,180.87,Sunday,True,10,Spring,2024,40
2024-10-06,9827,Telista-AM Tablet,Cardiovascular,16,105.43,1686.88,Sunday,True,10,Spring,2024,40
2024-10-06,3174,Galop 5 Tablet,Other,12,271.7,3260.4,Sunday,True,10,Spring,2024,40
2024-10-06,2861,Gemer DS 1 Tablet PR,Antidiabetic,19,316.02,6004.38,Sunday,True,10,Spring,2024,40
2024-10-06,1841,Eritel-CH 40 Tablet,Cardiovascular,12,67.27,807.24,Sunday,True,10,Spring,2024,40
2024-10-06,2261,Eudyna Cream,Other,15,219.25,3288.75,Sunday,True,10,Spring,2024,40
2024-10-06,2800,Gynaset Tablet,Analgesic,21,156.75,3291.75,Sunday,True,10,Spring,2024,40
2024-10-06,9675,Tide 10 Tablet,Cardiovascular,4,332.03,1328.12,Sunday,True,10,Spring,2024,40
2024-10-06,4287,Laveta M  Tablet,Antipyretic,6,124.83,748.98,Sunday,True,10,Spring,2024,40
2024-10-06,586,Alorti Tablet,Antihistamine,24,372.29,8934.96,Sunday,True,10,Spring,2024,40
2024-10-06,10242,Trustiva Tablet,Antibiotic,23,464.21,10676.83,Sunday,True,10,Spring,2024,40
2024-10-07,10565,Torbulk Powder,Gastrointestinal,30,332.94,9988.2,Monday,False,10,Spring,2024,41
2024-10-07,4473,Loratin 10mg Tablet,Antihistamine,42,258.76,10867.92,Monday,False,10,Spring,2024,41
2024-10-07,9569,SFZ DS Tablet,Gastrointestinal,20,316.98,6339.6,Monday,False,10,Spring,2024,41
2024-10-07,6896,Olmezest AM Tablet,Cardiovascular,29,408.16,11836.64,Monday,False,10,Spring,2024,41
2024-10-07,7081,Osolac Oral Solution,Gastrointestinal,6,416.23,2497.38,Monday,False,10,Spring,2024,41
2024-10-07,6873,Odimont-AL Tablet,Respiratory,11,308.81,3396.91,Monday,False,10,Spring,2024,41
2024-10-07,3965,Jectocos Plus Injection 1.5ml,Supplement,24,112.21,2693.04,Monday,False,10,Spring,2024,41
2024-10-07,2551,Flutas 400mg Tablet,Antibiotic,12,359.24,4310.88,Monday,False,10,Spring,2024,41
2024-10-07,5572,Methimez 5 Tablet,Other,29,288.75,8373.75,Monday,False,10,Spring,2024,41
2024-10-07,5334,Meconerv Tablet,Supplement,21,59.03,1239.63,Monday,False,10,Spring,2024,41
2024-10-07,4941,Levozen M Tablet,Antipyretic,13,110.08,1431.04,Monday,False,10,Spring,2024,41
2024-10-07,3583,Hyaluron 200mg Tablet,Anti-inflammatory,4,272.17,1088.68,Monday,False,10,Spring,2024,41
2024-10-07,11474,Zyrtec Syrup,Antihistamine,52,383.21,19926.92,Monday,False,10,Spring,2024,41
2024-10-07,4086,Kelfer 500 Capsule,Supplement,17,94.64,1608.88,Monday,False,10,Spring,2024,41
2024-10-07,3659,Intaglip-M Tablet,Antidiabetic,27,131.73,3556.71,Monday,False,10,Spring,2024,41
2024-10-07,9370,Sorifix Solo Ointment,Dermatological,22,454.98,10009.56,Monday,False,10,Spring,2024,41
2024-10-07,8159,Qron 20mg/ml Injection,Supplement,5,125.02,625.1,Monday,False,10,Spring,2024,41
2024-10-07,6157,Nicardia Retard 10 Tablet SR,Analgesic,27,292.55,7898.85,Monday,False,10,Spring,2024,41
2024-10-07,9459,Sucralrose Suspension Orange Sugar Free,Cardiovascular,29,89.31,2589.99,Monday,False,10,Spring,2024,41
2024-10-07,3334,Gabrica Capsule SR,Analgesic,27,357.81,9660.87,Monday,False,10,Spring,2024,41
2024-10-07,4531,LUCEE CREAM,Antibiotic,8,249.95,1999.6,Monday,False,10,Spring,2024,41
2024-10-07,11235,Wysolone 20 Tablet DT,Antihistamine,37,341.78,12645.86,Monday,False,10,Spring,2024,41
2024-10-07,9739,Telma 40 Tablet,Cardiovascular,11,72.87,801.57,Monday,False,10,Spring,2024,41
2024-10-07,6697,Newven OD 100 Tablet ER,Other,25,360.36,9009.0,Monday,False,10,Spring,2024,41
2024-10-07,8862,Rebeat 2.5mg Tablet,Cardiovascular,35,355.24,12433.4,Monday,False,10,Spring,2024,41
