Date,Medicine_ID,Medicine_Name,Category,Quantity_Sold,Price,Total_Amount,Day_of_Week,Is_Weekend,Month,Season_x,Year,Week_of_Year,Temperature_Min,Temperature_Max,Temperature_Avg,Humidity,Rainfall,Season_y,Sales_Lag_7,Sales_Lag_14,Sales_Lag_30,Rolling_Avg_7,Rolling_Avg_14,Rolling_Avg_30,Growth_Rate_7
2024-09-08,9370,Sorifix Solo Ointment,Dermatological,23,454.98,10464.54,Sunday,True,9,Monsoon,2024,36,24.8,33.7,29.2,83.6,0.0,Monsoon,14.0,7.0,9.0,16.142857142857142,16.214285714285715,15.1,0.6
2024-09-10,9370,Sorifix Solo Ointment,Dermatological,2,454.98,909.96,Tuesday,False,9,Monsoon,2024,37,23.2,32.5,27.8,72.6,36.3,Monsoon,5.0,14.0,12.0,15.714285714285714,15.357142857142858,14.766666666666667,-0.5
2024-09-18,9370,Sorifix Solo Ointment,Dermatological,23,454.98,10464.54,Wednesday,False,9,Monsoon,2024,38,23.2,30.3,26.7,93.6,18.6,Monsoon,11.0,24.0,38.0,17.428571428571427,15.285714285714286,14.266666666666667,1.0
2024-09-21,9370,Sorifix Solo Ointment,Dermatological,22,454.98,10009.56,Saturday,True,9,Monsoon,2024,38,27.7,31.3,29.5,74.4,63.6,Monsoon,16.0,6.0,11.0,18.285714285714285,16.428571428571427,14.633333333333333,0.35294117647058826
2024-10-07,9370,Sorifix Solo Ointment,Dermatological,22,454.98,10009.56,Monday,False,10,Spring,2024,41,24.3,29.2,26.7,65.0,14.2,Spring,33.0,16.0,41.0,16.714285714285715,16.857142857142858,14.0,-0.3235294117647059
2024-12-07,9370,Sorifix Solo Ointment,Dermatological,14,454.98,6369.72,Saturday,True,12,Winter,2024,49,17.5,26.6,22.0,59.6,0.0,Winter,5.0,23.0,21.0,18.0,16.214285714285715,13.766666666666667,1.5
2024-12-08,9370,Sorifix Solo Ointment,Dermatological,12,454.98,5459.76,Sunday,True,12,Winter,2024,49,14.6,25.6,20.1,62.5,0.0,Winter,20.0,17.0,30.0,16.857142857142858,15.857142857142858,13.166666666666666,-0.38095238095238093
2024-12-17,9370,Sorifix Solo Ointment,Dermatological,20,454.98,9099.6,Tuesday,False,12,Winter,2024,51,11.7,22.8,17.2,54.7,0.0,Winter,23.0,14.0,1.0,16.428571428571427,16.285714285714285,13.8,-0.125
2023-01-18,9406,Sentim-SF Toothpaste,Anti-inflammatory,14,324.22,4539.08,Wednesday,False,1,Winter,2023,3,13.4,24.3,18.8,59.4,0.0,Winter,11.0,31.0,16.0,13.428571428571429,14.0,14.9,0.25
2023-02-23,9406,Sentim-SF Toothpaste,Anti-inflammatory,30,324.22,9726.6,Thursday,False,2,Winter,2023,8,13.7,28.8,21.3,54.1,0.0,Winter,1.0,6.0,23.0,17.571428571428573,15.714285714285714,15.133333333333333,14.5
2023-02-24,9406,Sentim-SF Toothpaste,Anti-inflammatory,20,324.22,6484.4,Friday,False,2,Winter,2023,8,14.4,24.8,19.6,52.5,0.0,Winter,14.0,13.0,6.0,18.428571428571427,16.214285714285715,15.6,0.4
2023-03-01,9406,Sentim-SF Toothpaste,Anti-inflammatory,22,324.22,7132.84,Wednesday,False,3,Summer,2023,9,29.3,40.6,34.9,33.6,0.0,Summer,8.0,10.0,11.0,20.428571428571427,17.071428571428573,15.966666666666667,1.5555555555555556
2023-03-05,9406,Sentim-SF Toothpaste,Anti-inflammatory,13,324.22,4214.86,Sunday,True,3,Summer,2023,9,26.9,36.1,31.5,37.2,0.0,Summer,33.0,19.0,12.0,17.571428571428573,16.642857142857142,16.0,-0.5882352941176471
2023-03-09,9406,Sentim-SF Toothpaste,Anti-inflammatory,12,324.22,3890.64,Thursday,False,3,Summer,2023,10,27.7,43.5,35.6,44.5,1.8,Summer,6.0,11.0,10.0,18.428571428571427,16.714285714285715,16.066666666666666,0.8571428571428571
2023-03-25,9406,Sentim-SF Toothpaste,Anti-inflammatory,10,324.22,3242.2,Saturday,True,3,Summer,2023,12,30.3,43.1,36.7,40.5,0.0,Summer,18.0,32.0,21.0,17.285714285714285,15.142857142857142,15.7,-0.42105263157894735
2023-04-11,9406,Sentim-SF Toothpaste,Anti-inflammatory,21,324.22,6808.62,Tuesday,False,4,Summer,2023,15,28.1,37.1,32.6,30.9,0.0,Summer,14.0,11.0,13.0,18.285714285714285,15.857142857142858,15.966666666666667,0.4666666666666667
2023-05-07,9406,Sentim-SF Toothpaste,Anti-inflammatory,14,324.22,4539.08,Sunday,True,5,Summer,2023,18,28.6,40.8,34.7,43.7,0.0,Summer,30.0,1.0,17.0,16.0,16.785714285714285,15.866666666666667,-0.5161290322580645
2023-05-11,9406,Sentim-SF Toothpaste,Anti-inflammatory,5,324.22,1621.1,Thursday,False,5,Summer,2023,19,26.7,37.5,32.1,37.6,0.0,Summer,20.0,14.0,13.0,13.857142857142858,16.142857142857142,15.6,-0.7142857142857143
2023-05-14,9406,Sentim-SF Toothpaste,Anti-inflammatory,24,324.22,7781.28,Sunday,True,5,Summer,2023,19,30.6,41.8,36.2,48.6,3.8,Summer,22.0,8.0,17.0,14.142857142857142,17.285714285714285,15.833333333333334,0.08695652173913043
2023-05-16,9406,Sentim-SF Toothpaste,Anti-inflammatory,10,324.22,3242.2,Tuesday,False,5,Summer,2023,20,31.4,44.1,37.7,43.6,0.0,Summer,13.0,33.0,16.0,13.714285714285714,15.642857142857142,15.633333333333333,-0.21428571428571427
2023-06-05,9406,Sentim-SF Toothpaste,Anti-inflammatory,32,324.22,10375.04,Monday,False,6,Monsoon,2023,23,25.9,31.4,28.6,84.8,58.7,Monsoon,12.0,6.0,15.0,16.571428571428573,17.5,16.2,1.5384615384615385
2023-09-07,9406,Sentim-SF Toothpaste,Anti-inflammatory,21,324.22,6808.62,Thursday,False,9,Monsoon,2023,36,26.3,34.7,30.5,85.4,103.7,Monsoon,10.0,18.0,8.0,18.142857142857142,17.714285714285715,16.633333333333333,1.0
2023-09-08,9406,Sentim-SF Toothpaste,Anti-inflammatory,21,324.22,6808.62,Friday,False,9,Monsoon,2023,36,23.6,29.4,26.5,75.8,0.0,Monsoon,21.0,14.0,30.0,18.142857142857142,18.214285714285715,16.333333333333332,0.0
2023-10-04,9406,Sentim-SF Toothpaste,Anti-inflammatory,16,324.22,5187.52,Wednesday,False,10,Spring,2023,40,22.0,29.7,25.9,69.9,0.0,Spring,14.0,30.0,8.0,18.428571428571427,17.214285714285715,16.6,0.13333333333333333
2023-10-08,9406,Sentim-SF Toothpaste,Anti-inflammatory,9,324.22,2917.98,Sunday,True,10,Spring,2023,40,19.7,33.1,26.4,63.9,0.0,Spring,5.0,20.0,31.0,19.0,16.428571428571427,15.866666666666667,0.6666666666666666
2023-10-29,9406,Sentim-SF Toothpaste,Anti-inflammatory,1,324.22,324.22,Sunday,True,10,Spring,2023,43,21.7,29.3,25.5,62.3,0.0,Spring,24.0,22.0,6.0,15.714285714285714,14.928571428571429,15.7,-0.92
2023-11-13,9406,Sentim-SF Toothpaste,Anti-inflammatory,10,324.22,3242.2,Monday,False,11,Spring,2023,46,24.7,32.4,28.5,59.6,0.0,Spring,10.0,13.0,13.0,15.714285714285714,14.714285714285714,15.6,0.0
2023-11-23,9406,Sentim-SF Toothpaste,Anti-inflammatory,11,324.22,3566.42,Thursday,False,11,Spring,2023,47,19.0,30.4,24.7,70.8,0.0,Spring,32.0,12.0,10.0,12.714285714285714,14.642857142857142,15.633333333333333,-0.6363636363636364
2023-12-04,9406,Sentim-SF Toothpaste,Anti-inflammatory,3,324.22,972.66,Monday,False,12,Winter,2023,49,16.3,28.9,22.6,55.2,2.8,Winter,21.0,10.0,19.0,10.142857142857142,14.142857142857142,15.1,-0.8181818181818182
2023-12-05,9406,Sentim-SF Toothpaste,Anti-inflammatory,15,324.22,4863.3,Tuesday,False,12,Winter,2023,49,14.1,29.8,21.9,50.5,0.0,Winter,21.0,21.0,11.0,9.285714285714286,13.714285714285714,15.233333333333333,-0.2727272727272727
2024-01-23,9406,Sentim-SF Toothpaste,Anti-inflammatory,2,324.22,648.44,Tuesday,False,1,Winter,2024,4,14.2,26.1,20.2,58.6,0.0,Winter,16.0,14.0,32.0,7.285714285714286,12.857142857142858,14.233333333333333,-0.8235294117647058
2024-01-26,9406,Sentim-SF Toothpaste,Anti-inflammatory,23,324.22,7457.06,Friday,False,1,Winter,2024,4,13.8,26.0,19.9,52.8,0.0,Winter,9.0,5.0,11.0,9.285714285714286,14.142857142857142,14.633333333333333,1.4
2024-01-27,9406,Sentim-SF Toothpaste,Anti-inflammatory,17,324.22,5511.74,Saturday,True,1,Winter,2024,4,15.4,30.0,22.7,67.8,0.0,Winter,1.0,24.0,1.0,11.571428571428571,13.642857142857142,15.166666666666666,8.0
2024-02-02,9406,Sentim-SF Toothpaste,Anti-inflammatory,8,324.22,2593.76,Friday,False,2,Winter,2024,5,13.2,23.9,18.6,54.5,0.0,Winter,10.0,10.0,14.0,11.285714285714286,13.5,14.966666666666667,-0.18181818181818182
2024-02-03,9406,Sentim-SF Toothpaste,Anti-inflammatory,6,324.22,1945.32,Saturday,True,2,Winter,2024,5,16.9,29.4,23.1,56.3,4.8,Winter,11.0,32.0,8.0,10.571428571428571,11.642857142857142,14.9,-0.4166666666666667
2024-03-01,9406,Sentim-SF Toothpaste,Anti-inflammatory,15,324.22,4863.3,Friday,False,3,Summer,2024,9,29.2,41.2,35.2,38.5,0.1,Summer,3.0,21.0,33.0,12.285714285714286,11.214285714285714,14.3,3.0
2024-03-17,9406,Sentim-SF Toothpaste,Anti-inflammatory,17,324.22,5511.74,Sunday,True,3,Summer,2024,11,27.4,42.6,35.0,41.0,0.0,Summer,15.0,21.0,6.0,12.571428571428571,10.928571428571429,14.666666666666666,0.125
2024-03-21,9406,Sentim-SF Toothpaste,Anti-inflammatory,25,324.22,8105.5,Thursday,False,3,Summer,2024,12,28.5,44.7,36.6,30.9,0.0,Summer,2.0,16.0,18.0,15.857142857142858,11.571428571428571,14.9,7.666666666666667
2024-05-07,9406,Sentim-SF Toothpaste,Anti-inflammatory,14,324.22,4539.08,Tuesday,False,5,Summer,2024,19,28.0,37.6,32.8,36.9,0.0,Summer,23.0,9.0,14.0,14.571428571428571,11.928571428571429,14.9,-0.375
2024-05-18,9406,Sentim-SF Toothpaste,Anti-inflammatory,10,324.22,3242.2,Saturday,True,5,Summer,2024,20,25.8,38.0,31.9,32.9,1.3,Summer,17.0,1.0,30.0,13.571428571428571,12.571428571428571,14.233333333333333,-0.3888888888888889
2024-06-09,9406,Sentim-SF Toothpaste,Anti-inflammatory,21,324.22,6808.62,Sunday,True,6,Monsoon,2024,23,24.3,32.3,28.3,84.0,0.0,Monsoon,8.0,10.0,20.0,15.428571428571429,13.357142857142858,14.266666666666667,1.4444444444444444
2024-09-01,9406,Sentim-SF Toothpaste,Anti-inflammatory,23,324.22,7457.06,Sunday,True,9,Monsoon,2024,35,24.5,33.2,28.8,90.1,0.0,Monsoon,6.0,11.0,22.0,17.857142857142858,14.214285714285714,14.3,2.4285714285714284
2024-09-15,9406,Sentim-SF Toothpaste,Anti-inflammatory,4,324.22,1296.88,Sunday,True,9,Monsoon,2024,37,24.6,28.6,26.6,83.1,0.0,Monsoon,15.0,3.0,13.0,16.285714285714285,14.285714285714286,14.0,-0.6875
2024-10-08,9406,Sentim-SF Toothpaste,Anti-inflammatory,19,324.22,6160.18,Tuesday,False,10,Spring,2024,41,21.6,28.9,25.2,62.5,0.0,Spring,17.0,15.0,12.0,16.571428571428573,14.571428571428571,14.233333333333333,0.1111111111111111
2024-10-15,9406,Sentim-SF Toothpaste,Anti-inflammatory,22,324.22,7132.84,Tuesday,False,10,Spring,2024,42,22.0,34.4,28.2,69.7,0.0,Spring,25.0,2.0,10.0,16.142857142857142,16.0,14.633333333333333,-0.11538461538461539
2024-10-23,9406,Sentim-SF Toothpaste,Anti-inflammatory,8,324.22,2593.76,Wednesday,False,10,Spring,2024,43,24.4,33.6,29.0,60.7,1.3,Spring,14.0,23.0,21.0,15.285714285714286,14.928571428571429,14.2,-0.4
2024-10-26,9406,Sentim-SF Toothpaste,Anti-inflammatory,2,324.22,648.44,Saturday,True,10,Spring,2024,43,23.8,31.0,27.4,71.7,2.1,Spring,10.0,17.0,14.0,14.142857142857142,13.857142857142858,13.8,-0.7272727272727273
2023-07-10,9458,Sucramal Suspension,Gastrointestinal,9,192.84,1735.56,Monday,False,7,Monsoon,2023,28,23.8,32.4,28.1,72.1,4.3,Monsoon,15.0,19.0,21.0,16.0,14.642857142857142,17.533333333333335,-0.375
2023-07-29,9458,Sucramal Suspension,Gastrointestinal,20,192.84,3856.8,Saturday,True,7,Monsoon,2023,30,24.7,31.5,28.1,90.6,0.0,Monsoon,3.0,14.0,14.0,18.428571428571427,15.071428571428571,17.733333333333334,4.25
2023-08-06,9458,Sucramal Suspension,Gastrointestinal,3,192.84,578.52,Sunday,True,8,Monsoon,2023,31,27.9,34.2,31.0,91.0,0.0,Monsoon,32.0,6.0,20.0,14.285714285714286,14.857142857142858,17.166666666666668,-0.8787878787878788
2023-08-10,9458,Sucramal Suspension,Gastrointestinal,26,192.84,5013.84,Thursday,False,8,Monsoon,2023,32,26.0,34.4,30.2,81.0,100.5,Monsoon,7.0,25.0,32.0,17.0,14.928571428571429,16.966666666666665,2.375
2023-08-14,9458,Sucramal Suspension,Gastrointestinal,34,192.84,6556.56,Monday,False,8,Monsoon,2023,33,25.3,30.4,27.8,94.0,28.3,Monsoon,23.0,23.0,32.0,18.571428571428573,15.714285714285714,17.033333333333335,0.4583333333333333
2023-08-21,9458,Sucramal Suspension,Gastrointestinal,22,192.84,4242.48,Monday,False,8,Monsoon,2023,34,27.3,34.5,30.9,92.1,0.0,Monsoon,16.0,5.0,16.0,19.428571428571427,16.928571428571427,17.233333333333334,0.35294117647058826
2023-09-04,9458,Sucramal Suspension,Gastrointestinal,49,192.84,9449.16,Monday,False,9,Monsoon,2023,36,22.3,29.4,25.9,79.1,120.9,Monsoon,22.0,5.0,8.0,23.285714285714285,20.071428571428573,18.6,1.173913043478261
2023-09-15,9458,Sucramal Suspension,Gastrointestinal,33,192.84,6363.72,Friday,False,9,Monsoon,2023,37,22.6,31.9,27.2,76.4,13.5,Monsoon,9.0,15.0,14.0,26.714285714285715,21.357142857142858,19.233333333333334,2.4
2023-09-24,9458,Sucramal Suspension,Gastrointestinal,31,192.84,5978.04,Sunday,True,9,Monsoon,2023,38,23.9,32.3,28.1,70.7,0.0,Monsoon,20.0,3.0,39.0,28.285714285714285,23.357142857142858,18.966666666666665,0.5238095238095238
2023-11-14,9458,Sucramal Suspension,Gastrointestinal,20,192.84,3856.8,Tuesday,False,11,Spring,2023,46,24.5,30.3,27.4,56.8,0.0,Spring,3.0,32.0,20.0,30.714285714285715,22.5,18.966666666666665,4.25
2023-12-01,9458,Sucramal Suspension,Gastrointestinal,2,192.84,385.68,Friday,False,12,Winter,2023,48,17.9,25.9,21.9,57.7,1.8,Winter,26.0,7.0,9.0,27.285714285714285,22.142857142857142,18.733333333333334,-0.8888888888888888
2023-12-08,9458,Sucramal Suspension,Gastrointestinal,17,192.84,3278.28,Friday,False,12,Winter,2023,49,13.0,24.2,18.6,70.0,0.4,Winter,34.0,23.0,18.0,24.857142857142858,21.714285714285715,18.7,-0.4857142857142857
2023-12-09,9458,Sucramal Suspension,Gastrointestinal,20,192.84,3856.8,Saturday,True,12,Winter,2023,49,13.5,23.2,18.3,52.0,0.0,Winter,22.0,16.0,23.0,24.571428571428573,22.0,18.6,-0.08695652173913043
2023-12-18,9458,Sucramal Suspension,Gastrointestinal,17,192.84,3278.28,Monday,False,12,Winter,2023,51,16.0,24.7,20.3,52.0,0.4,Winter,49.0,22.0,14.0,20.0,21.642857142857142,18.7,-0.64
2023-12-27,9458,Sucramal Suspension,Gastrointestinal,25,192.84,4821.0,Wednesday,False,12,Winter,2023,52,10.5,27.2,18.8,66.1,2.2,Winter,33.0,9.0,33.0,18.857142857142858,22.785714285714285,18.433333333333334,-0.23529411764705882
2024-01-05,9458,Sucramal Suspension,Gastrointestinal,22,192.84,4242.48,Friday,False,1,Winter,2024,1,12.2,25.7,18.9,58.1,0.0,Winter,31.0,20.0,10.0,17.571428571428573,22.928571428571427,18.833333333333332,-0.28125
2024-01-25,9458,Sucramal Suspension,Gastrointestinal,32,192.84,6170.88,Thursday,False,1,Winter,2024,4,17.0,29.3,23.2,68.3,0.0,Winter,20.0,3.0,19.0,19.285714285714285,25.0,19.266666666666666,0.5714285714285714
2024-01-27,9458,Sucramal Suspension,Gastrointestinal,27,192.84,5206.68,Saturday,True,1,Winter,2024,4,15.4,30.0,22.7,67.8,0.0,Winter,2.0,26.0,14.0,22.857142857142858,25.071428571428573,19.7,8.333333333333334
2024-02-27,9458,Sucramal Suspension,Gastrointestinal,16,192.84,3085.44,Tuesday,False,2,Winter,2024,9,12.6,27.1,19.8,57.9,0.0,Winter,17.0,34.0,6.0,22.714285714285715,23.785714285714285,20.033333333333335,-0.05555555555555555
2024-03-07,9458,Sucramal Suspension,Gastrointestinal,9,192.84,1735.56,Thursday,False,3,Summer,2024,10,28.1,40.0,34.1,32.1,0.0,Summer,20.0,22.0,25.0,21.142857142857142,22.857142857142858,19.5,-0.5238095238095238
2024-03-25,9458,Sucramal Suspension,Gastrointestinal,11,192.84,2121.24,Monday,False,3,Summer,2024,13,31.0,42.1,36.6,40.6,0.0,Summer,17.0,49.0,23.0,20.285714285714285,20.142857142857142,19.1,-0.3333333333333333
2024-04-08,9458,Sucramal Suspension,Gastrointestinal,13,192.84,2506.92,Monday,False,4,Summer,2024,15,25.7,42.7,34.2,43.8,0.0,Summer,25.0,33.0,5.0,18.571428571428573,18.714285714285715,19.366666666666667,-0.46153846153846156
2024-04-10,9458,Sucramal Suspension,Gastrointestinal,14,192.84,2699.76,Wednesday,False,4,Summer,2024,15,26.6,37.3,31.9,31.7,0.0,Summer,22.0,31.0,5.0,17.428571428571427,17.5,19.666666666666668,-0.34782608695652173
2024-04-27,9458,Sucramal Suspension,Gastrointestinal,7,192.84,1349.88,Saturday,True,4,Summer,2024,17,28.7,40.5,34.6,47.7,0.0,Summer,32.0,20.0,15.0,13.857142857142858,16.571428571428573,19.4,-0.7575757575757576
2024-06-01,9458,Sucramal Suspension,Gastrointestinal,11,192.84,2121.24,Saturday,True,6,Monsoon,2024,22,28.0,34.0,31.0,83.2,5.2,Monsoon,27.0,2.0,3.0,11.571428571428571,17.214285714285715,19.666666666666668,-0.5714285714285714
2024-06-03,9458,Sucramal Suspension,Gastrointestinal,23,192.84,4435.32,Monday,False,6,Monsoon,2024,23,23.6,33.3,28.5,90.0,91.1,Monsoon,16.0,17.0,32.0,12.571428571428571,17.642857142857142,19.366666666666667,0.4117647058823529
2024-06-16,9458,Sucramal Suspension,Gastrointestinal,20,192.84,3856.8,Sunday,True,6,Monsoon,2024,24,23.6,29.7,26.6,87.9,0.0,Monsoon,9.0,20.0,7.0,14.142857142857142,17.642857142857142,19.8,1.1
2024-07-11,9458,Sucramal Suspension,Gastrointestinal,36,192.84,6942.24,Thursday,False,7,Monsoon,2024,28,25.9,31.0,28.4,78.4,83.1,Monsoon,11.0,17.0,23.0,17.714285714285715,19.0,20.233333333333334,2.0833333333333335
2024-07-30,9458,Sucramal Suspension,Gastrointestinal,15,192.84,2892.6,Tuesday,False,7,Monsoon,2024,31,23.7,29.7,26.7,78.3,146.0,Monsoon,13.0,25.0,16.0,18.0,18.285714285714285,20.2,0.14285714285714285
2024-08-02,9458,Sucramal Suspension,Gastrointestinal,45,192.84,8677.8,Friday,False,8,Monsoon,2024,31,22.3,32.0,27.1,94.6,58.3,Monsoon,14.0,22.0,22.0,22.428571428571427,19.928571428571427,20.966666666666665,2.066666666666667
2024-08-26,9458,Sucramal Suspension,Gastrointestinal,44,192.84,8484.96,Monday,False,8,Monsoon,2024,35,24.7,33.3,29.0,72.5,127.8,Monsoon,7.0,32.0,9.0,27.714285714285715,20.785714285714285,22.133333333333333,4.625
2024-09-09,9458,Sucramal Suspension,Gastrointestinal,22,192.84,4242.48,Monday,False,9,Monsoon,2024,37,24.6,31.1,27.9,83.1,69.9,Monsoon,11.0,27.0,20.0,29.285714285714285,20.428571428571427,22.2,0.9166666666666666
2024-09-24,9458,Sucramal Suspension,Gastrointestinal,20,192.84,3856.8,Tuesday,False,9,Monsoon,2024,39,27.9,31.6,29.7,71.8,11.2,Monsoon,23.0,16.0,3.0,28.857142857142858,20.714285714285715,22.766666666666666,-0.125
2024-11-01,9458,Sucramal Suspension,Gastrointestinal,12,192.84,2314.08,Friday,False,11,Spring,2024,44,24.2,30.1,27.1,72.2,6.9,Spring,20.0,9.0,26.0,27.714285714285715,20.928571428571427,22.3,-0.38095238095238093
2024-11-17,9458,Sucramal Suspension,Gastrointestinal,17,192.84,3278.28,Sunday,True,11,Spring,2024,46,23.6,33.2,28.4,56.5,14.3,Spring,36.0,11.0,34.0,25.0,21.357142857142858,21.733333333333334,-0.5135135135135135
2024-11-28,9458,Sucramal Suspension,Gastrointestinal,17,192.84,3278.28,Thursday,False,11,Spring,2024,48,24.9,34.9,29.9,68.5,0.0,Spring,15.0,13.0,22.0,25.285714285714285,21.642857142857142,21.566666666666666,0.125
2024-12-04,9458,Sucramal Suspension,Gastrointestinal,8,192.84,1542.72,Wednesday,False,12,Winter,2024,49,17.4,23.7,20.6,52.9,0.0,Winter,45.0,14.0,49.0,20.0,21.214285714285715,20.2,-0.8043478260869565
2023-08-20,9481,Scaboma Soap,Other,3,289.01,867.03,Sunday,True,8,Monsoon,2023,33,26.8,31.0,28.9,93.6,0.0,Monsoon,19.0,12.0,15.0,11.857142857142858,14.928571428571429,17.333333333333332,-0.8
2023-09-02,9481,Scaboma Soap,Other,12,289.01,3468.12,Saturday,True,9,Monsoon,2023,35,23.7,33.3,28.5,75.6,112.2,Monsoon,7.0,24.0,18.0,12.571428571428571,14.071428571428571,17.133333333333333,0.625
2023-09-19,9481,Scaboma Soap,Other,12,289.01,3468.12,Tuesday,False,9,Monsoon,2023,38,24.8,28.4,26.6,81.9,112.4,Monsoon,13.0,3.0,24.0,12.428571428571429,14.714285714285714,16.733333333333334,-0.07142857142857142
2023-09-28,9481,Scaboma Soap,Other,9,289.01,2601.09,Thursday,False,9,Monsoon,2023,39,27.7,30.2,29.0,93.3,98.3,Monsoon,20.0,16.0,14.0,10.857142857142858,14.214285714285714,16.566666666666666,-0.5238095238095238
2023-10-15,9481,Scaboma Soap,Other,13,289.01,3757.13,Sunday,True,10,Spring,2023,41,22.5,33.8,28.1,58.2,0.0,Spring,21.0,25.0,6.0,9.714285714285714,13.357142857142858,16.8,-0.36363636363636365
2023-10-28,9481,Scaboma Soap,Other,15,289.01,4335.15,Saturday,True,10,Spring,2023,43,21.2,32.7,26.9,63.9,0.0,Spring,2.0,24.0,27.0,11.571428571428571,12.714285714285714,16.4,4.333333333333333
2023-11-24,9481,Scaboma Soap,Other,3,289.01,867.03,Friday,False,11,Spring,2023,47,21.0,30.1,25.6,63.0,0.0,Spring,17.0,15.0,30.0,9.571428571428571,11.857142857142858,15.5,-0.7777777777777778
2023-11-29,9481,Scaboma Soap,Other,13,289.01,3757.13,Wednesday,False,11,Spring,2023,48,22.7,30.5,26.6,65.0,0.0,Spring,3.0,19.0,21.0,11.0,11.428571428571429,15.233333333333333,2.5
2023-12-14,9481,Scaboma Soap,Other,17,289.01,4913.17,Thursday,False,12,Winter,2023,50,13.6,27.6,20.6,61.1,0.0,Winter,12.0,7.0,24.0,11.714285714285714,12.142857142857142,15.0,0.38461538461538464
2023-12-20,9481,Scaboma Soap,Other,29,289.01,8381.29,Wednesday,False,12,Winter,2023,51,15.9,22.9,19.4,63.9,0.0,Winter,12.0,13.0,16.0,14.142857142857142,13.285714285714286,15.433333333333334,1.3076923076923077
2024-01-23,9481,Scaboma Soap,Other,20,289.01,5780.2,Tuesday,False,1,Winter,2024,4,14.2,26.1,20.2,58.6,0.0,Winter,9.0,20.0,20.0,15.714285714285714,13.285714285714286,15.433333333333334,1.1
2024-01-29,9481,Scaboma Soap,Other,27,289.01,7803.27,Monday,False,1,Winter,2024,5,17.6,28.3,22.9,58.7,0.0,Winter,13.0,21.0,25.0,17.714285714285715,13.714285714285714,15.5,1.0
2024-02-01,9481,Scaboma Soap,Other,3,289.01,867.03,Thursday,False,2,Winter,2024,5,17.8,23.5,20.6,67.4,0.0,Winter,15.0,2.0,11.0,16.0,13.785714285714286,15.233333333333333,-0.75
2024-02-02,9481,Scaboma Soap,Other,13,289.01,3757.13,Friday,False,2,Winter,2024,5,13.2,23.9,18.6,54.5,0.0,Winter,3.0,17.0,16.0,17.428571428571427,13.5,15.133333333333333,2.5
2024-02-14,9481,Scaboma Soap,Other,24,289.01,6936.24,Wednesday,False,2,Winter,2024,7,14.3,25.6,19.9,69.5,0.0,Winter,13.0,3.0,26.0,19.0,15.0,15.066666666666666,0.7857142857142857
2024-03-01,9481,Scaboma Soap,Other,24,289.01,6936.24,Friday,False,3,Summer,2024,9,29.2,41.2,35.2,38.5,0.1,Summer,17.0,12.0,21.0,20.0,15.857142857142858,15.166666666666666,0.3888888888888889
2024-03-02,9481,Scaboma Soap,Other,11,289.01,3179.11,Saturday,True,3,Summer,2024,9,28.9,35.7,32.3,49.6,0.0,Summer,29.0,12.0,12.0,17.428571428571427,15.785714285714286,15.133333333333333,-0.6
2024-03-17,9481,Scaboma Soap,Other,5,289.01,1445.05,Sunday,True,3,Summer,2024,11,27.4,42.6,35.0,41.0,0.0,Summer,20.0,9.0,24.0,15.285714285714286,15.5,14.5,-0.7142857142857143
2024-04-01,9481,Scaboma Soap,Other,20,289.01,5780.2,Monday,False,4,Summer,2024,14,30.6,42.4,36.5,42.1,0.0,Summer,27.0,13.0,3.0,14.285714285714286,16.0,15.066666666666666,-0.25
2024-04-22,9481,Scaboma Soap,Other,29,289.01,8381.29,Monday,False,4,Summer,2024,17,31.8,38.6,35.2,36.1,4.6,Summer,3.0,15.0,16.0,18.0,17.0,15.5,6.5
2024-04-28,9481,Scaboma Soap,Other,9,289.01,2601.09,Sunday,True,4,Summer,2024,17,27.7,43.1,35.4,42.5,0.0,Summer,13.0,3.0,25.0,17.428571428571427,17.428571428571427,14.966666666666667,-0.2857142857142857
2024-05-07,9481,Scaboma Soap,Other,24,289.01,6936.24,Tuesday,False,5,Summer,2024,19,28.0,37.6,32.8,36.9,0.0,Summer,24.0,13.0,24.0,17.428571428571427,18.214285714285715,14.966666666666667,0.0
2024-05-13,9481,Scaboma Soap,Other,14,289.01,4046.14,Monday,False,5,Summer,2024,20,26.4,40.0,33.2,48.4,9.5,Summer,24.0,17.0,15.0,16.0,18.0,14.933333333333334,-0.4
2024-05-16,9481,Scaboma Soap,Other,12,289.01,3468.12,Thursday,False,5,Summer,2024,20,27.5,36.5,32.0,49.0,0.0,Summer,11.0,29.0,19.0,16.142857142857142,16.785714285714285,14.7,0.08333333333333333
2024-06-12,9481,Scaboma Soap,Other,22,289.01,6358.22,Wednesday,False,6,Monsoon,2024,24,27.0,30.3,28.7,94.5,56.9,Monsoon,5.0,20.0,7.0,18.571428571428573,16.928571428571427,15.2,2.8333333333333335
2024-06-17,9481,Scaboma Soap,Other,13,289.01,3757.13,Monday,False,6,Monsoon,2024,25,24.3,34.4,29.4,70.8,68.8,Monsoon,20.0,27.0,13.0,17.571428571428573,15.928571428571429,15.2,-0.3333333333333333
2024-06-25,9481,Scaboma Soap,Other,20,289.01,5780.2,Tuesday,False,6,Monsoon,2024,26,24.0,30.2,27.1,91.9,71.3,Monsoon,29.0,3.0,20.0,16.285714285714285,17.142857142857142,15.2,-0.3
